NMT,anio,mes,dia,tipo,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
47,2022,2,2,T,54.8,66.8,55.3,48.8,38.5,36.2
48,2022,2,2,D,61,67.3,63.6,59.8,55.7,53
48,2022,2,2,E,60.1,66.2,62.3,59.2,55.8,53.3
48,2022,2,2,N,53.4,61.1,57,51.1,43.3,40.1
48,2022,2,2,T,59.4,66.6,62.5,58.3,47.8,41.1
50,2022,2,2,D,65.5,71.3,67,64.3,61.2,58.7
50,2022,2,2,E,65.7,71,66.6,63.7,60,57.1
50,2022,2,2,N,59.6,66.9,63,55.9,48.6,45.7
50,2022,2,2,T,64.3,69.9,66.5,62.9,52.4,46.7
54,2022,2,2,D,62.1,67.1,64.2,60.7,57.4,54.7
54,2022,2,2,E,61.3,66.5,63.6,60.2,56.7,54.2
54,2022,2,2,N,55,62.7,55.8,51.7,49.7,48.9
54,2022,2,2,T,60.6,65.7,61.4,57.6,54.6,52.6
55,2022,2,2,D,57,65.3,60.1,54,49.8,47.1
55,2022,2,2,E,55.5,64,57.9,53.2,49.6,47
55,2022,2,2,N,52.6,61.5,55.7,49.5,43.3,41.5
55,2022,2,2,T,55.7,64.4,58.8,52.5,46.7,42.2
86,2022,2,2,D,56.9,64.8,60.2,54.6,48.7,44.4
86,2022,2,2,E,55.2,63.9,58.6,52,46.1,41.8
86,2022,2,2,N,53.5,66.9,52.3,42.8,39.8,38.4
86,2022,2,2,T,55.7,65,59.2,51.7,41.3,39
1,2022,2,3,D,65.3,73.3,67.3,62.7,57.6,55.4
1,2022,2,3,E,63.1,70,65.9,61.5,55.7,52.3
1,2022,2,3,N,60.2,67.9,63.7,56.5,51.5,48
1,2022,2,3,T,63.8,72,66.3,60.8,53.9,49.3
2,2022,2,3,D,69.5,76.3,71,68.2,65.3,62.5
2,2022,2,3,E,68.8,76.3,69.9,66.8,63.6,60.7
2,2022,2,3,N,65.1,71.8,68.6,62.8,56.9,53.1
2,2022,2,3,T,68.4,75.7,70.4,67,60,54.8
3,2022,2,3,D,62.7,70.9,65.6,60.2,54.4,49.5
3,2022,2,3,E,63.8,71.3,66.5,62.3,58.7,56.4
3,2022,2,3,N,57.6,69,60.2,51.3,46.3,43.5
3,2022,2,3,T,61.9,70.6,65.2,59.1,48.8,44.6
5,2022,2,3,D,61.2,66.2,63,59.7,56.1,52.9
5,2022,2,3,E,59.5,66.4,62.4,58.1,53.3,48.9
5,2022,2,3,N,52.3,61.4,56.6,47.6,39.6,37.5
5,2022,2,3,T,59.4,65.7,62.3,57.6,43.5,38.2
6,2022,2,3,D,69.8,77.5,72.3,67.7,63,60.9
6,2022,2,3,E,68.8,76.8,71.2,66.5,61.9,57.8
6,2022,2,3,N,63.6,71.7,66.8,59.5,50.9,46
6,2022,2,3,T,68.3,76.3,71.3,65.4,56,48
8,2022,2,3,D,64.2,71.5,67,62.6,59.4,56.8
8,2022,2,3,E,64.7,72.1,66.6,62.2,58.4,55.4
8,2022,2,3,N,59.4,67.8,62.3,56,48.8,46.6
8,2022,2,3,T,63.3,70.5,65.4,60.4,55.6,53.1
10,2022,2,3,D,66.5,73.3,69,62.5,58,55
10,2022,2,3,E,64.1,72.3,67.6,61.6,56.4,52.9
10,2022,2,3,N,57.5,68.3,60.5,52.6,50,49.1
10,2022,2,3,T,64.9,72.6,67.6,60.3,51,49.3
11,2022,2,3,D,68.8,74.6,70.8,67.8,63.4,59.4
11,2022,2,3,E,66.9,72.5,69.3,65.8,60.8,56.7
11,2022,2,3,N,61.4,69.6,62.6,53,46.1,43.4
11,2022,2,3,T,67,72.5,67.8,62.6,57.3,53.7
12,2022,2,3,D,63.3,70.6,64.7,61.5,58.4,56
12,2022,2,3,E,62.5,70.1,63.9,60.4,56.8,53.8
12,2022,2,3,N,57,65.9,59.9,53.9,48.3,46.3
12,2022,2,3,T,61.8,69.4,63.9,59.9,51.3,47
13,2022,2,3,D,59,65.7,61.2,56.6,51.8,48.8
13,2022,2,3,E,56.1,64.9,58.5,53.2,47,44
13,2022,2,3,N,50.2,60.6,53.2,45,41.4,40.1
13,2022,2,3,T,57,64.9,59.9,53.6,43.2,40.4
14,2022,2,3,D,65.1,71.6,66,62.8,60.3,58.3
14,2022,2,3,E,63.1,70.1,65,61.6,58.6,56.1
14,2022,2,3,N,58.2,66.6,61.9,55.3,48.8,45.7
14,2022,2,3,T,63.7,70.3,65.3,61.5,52.6,47
16,2022,2,3,D,57,64.4,59,55.1,50.3,46
16,2022,2,3,E,57,62.7,57.9,52.9,45.3,40.9
16,2022,2,3,N,51.9,62,54,44.2,38.9,37.4
16,2022,2,3,T,55.8,63.5,58.2,52.9,40.8,38.1
17,2022,2,3,D,57,65.5,59.5,54.8,50.9,48
17,2022,2,3,E,63.2,72.7,66.6,59.7,53.1,48.5
17,2022,2,3,N,49.2,58.5,52.9,44.7,40.4,39.1
17,2022,2,3,T,58.3,68.9,61.2,53.7,42,39.5
18,2022,2,3,D,55.3,65.2,57.5,51.7,47.2,44.2
18,2022,2,3,E,55.5,66.1,56.4,49.4,43.4,40.8
18,2022,2,3,N,46.7,56.3,48.7,42.9,39.9,39.1
18,2022,2,3,T,53.9,64.2,55.9,49,41,39.2
19,2022,2,3,E,59,67.1,61.7,55.9,51.2,48.2
20,2022,2,3,D,61.4,69.2,63,58.2,55.2,51.8
20,2022,2,3,E,59.1,67.3,62.1,56.8,50.6,46.3
20,2022,2,3,N,53,63.3,55.7,48.2,41.7,40.1
20,2022,2,3,T,59.3,67.3,61.8,56,44.1,40.5
24,2022,2,3,D,48.6,55.7,52.2,46.2,41.2,39.5
24,2022,2,3,E,44.7,53.6,47.3,42.4,40.4,39.2
24,2022,2,3,N,46,53.9,49,41.5,39.2,38.1
24,2022,2,3,T,47.3,55,51.3,43.3,39.7,38.3
25,2022,2,3,D,68.3,71.4,69.7,68.2,66.5,65.1
25,2022,2,3,E,67.4,70.5,68.8,67.3,65.4,63.3
25,2022,2,3,N,63.5,69.6,67.3,62,53.7,48.5
25,2022,2,3,T,67,70.9,69.3,67.2,59,50.2
26,2022,2,3,D,62.1,68.9,65.8,59.8,56.4,54.4
26,2022,2,3,E,60.6,67.5,64.1,58.4,55.7,53.4
26,2022,2,3,N,57.1,67.4,60,53.5,46.9,44.1
26,2022,2,3,T,60.7,68.5,64.7,58,50.2,45.1
27,2022,2,3,D,60.7,69.9,64.1,55.8,49.2,46.3
27,2022,2,3,E,57.6,67.2,61.6,51.3,47,44.3
27,2022,2,3,N,55.5,67.1,58.1,48.1,40,36.7
27,2022,2,3,T,59,68.6,62.8,52.6,44,37.7
28,2022,2,3,D,68.2,75,71.8,65.8,59.1,54.5
28,2022,2,3,E,66.8,73.9,70.1,63,54.3,48
28,2022,2,3,N,60.5,72.6,63.9,48,40.1,38
28,2022,2,3,T,66.5,74.6,70.8,62.4,42.9,38.9
29,2022,2,3,D,58.1,66.6,61.8,54.6,47.6,44.1
29,2022,2,3,E,56.6,65.5,60.8,50.6,42.3,37.9
29,2022,2,3,N,50,63,50.9,37.5,34.5,34
29,2022,2,3,T,56.4,65.7,60.7,50.3,35.6,34.1
30,2022,2,3,D,59.6,65.7,61.7,58.6,55.6,53.3
30,2022,2,3,E,57.4,64,60.3,56.3,49.1,45.8
30,2022,2,3,N,52.9,62.5,55.6,48.6,44.9,43.1
30,2022,2,3,T,57.9,64.9,60.9,56.7,46.6,43.7
31,2022,2,3,D,63.2,72.7,67.9,57.6,50.7,47.2
31,2022,2,3,E,62.1,71.5,67.1,55.9,48.8,45.8
31,2022,2,3,N,52.6,65.4,52.1,46.4,43.3,41.6
31,2022,2,3,T,61.4,71.8,66.2,53.8,44.7,42.3
47,2022,2,3,D,55.6,67.6,55.5,50.4,47.3,45.4
47,2022,2,3,E,54.1,66.9,54,48.2,45.3,43.4
47,2022,2,3,N,50.3,63,49.2,43.6,40.4,39.2
47,2022,2,3,T,54.1,66.6,54.1,48.5,41.8,39.5
48,2022,2,3,D,60.5,66.5,62.8,59.7,55.1,52.5
48,2022,2,3,E,59.8,66.1,61.9,58.7,54.7,52.4
48,2022,2,3,N,54.9,62.8,58.4,52.4,44.6,41.2
48,2022,2,3,T,59.2,66,62.2,58.1,49,42.3
50,2022,2,3,D,66.3,72.3,67.4,64.4,61.2,58.7
50,2022,2,3,E,66.1,71.5,66.8,63.8,59.9,56.4
50,2022,2,3,N,59.5,67.2,63.2,56.6,48.9,45.4
50,2022,2,3,T,64.9,71,66.7,63,52.9,46.7
54,2022,2,3,D,62.1,67.4,64.6,60.9,57.5,55.1
54,2022,2,3,N,54.8,62,55.8,51.6,49.6,48.9
54,2022,2,3,T,59.2,63.9,59.1,55.2,52.9,51.5
55,2022,2,3,D,56.6,64.8,59.7,53.5,49.5,47.1
55,2022,2,3,E,54.9,64.3,57.1,51.3,46.9,44.2
55,2022,2,3,N,53.4,63.1,54.2,47,43.2,42.1
55,2022,2,3,T,55.4,64.5,58.2,51.6,44.6,42.4
86,2022,2,3,D,57.6,66.3,60.4,54.5,48.1,44.3
86,2022,2,3,E,54.1,62.5,57.6,51,44.2,41.2
86,2022,2,3,N,46.5,57.9,47.9,40.9,38.6,38
86,2022,2,3,T,55.3,64.5,58.8,50.6,39.6,38.2
1,2022,2,4,D,65.4,74.3,67.5,62.9,57.7,55.1
1,2022,2,4,E,63.1,70,65.7,61.8,55.5,53
1,2022,2,4,N,60.6,70,63.9,56.4,50.5,47.1
1,2022,2,4,T,63.9,72.8,66.4,61,53.3,48.4
2,2022,2,4,D,70.5,76.3,71,68.3,65.3,62.5
2,2022,2,4,E,67.9,73.7,69.9,67.2,63.9,61.2
2,2022,2,4,N,65.2,71.6,68.4,63.1,57.5,53.8
2,2022,2,4,T,68.9,74.5,70.3,67.2,60.7,55.1
3,2022,2,4,D,61.7,70.3,64.4,59.4,55.2,50.9
3,2022,2,4,E,60.8,69,63.1,58.9,56.1,54.3
3,2022,2,4,N,59.1,69.2,62.6,54.3,48.7,45.9
3,2022,2,4,T,60.8,69.8,63.6,58.3,51.3,47
5,2022,2,4,D,61.1,67.9,63.6,59.9,56.2,53
5,2022,2,4,E,61,66.9,62.9,59,54.8,51.2
5,2022,2,4,N,51.7,61,56,46.9,38.2,35.5
5,2022,2,4,T,59.6,66.8,62.8,58,42.4,36.3
6,2022,2,4,D,70,77.3,72.3,67.5,63,60.8
6,2022,2,4,E,68.7,77,71.2,66.4,62.1,57.7
6,2022,2,4,N,64.6,72.8,67.6,61.3,53.4,48.7
6,2022,2,4,T,68.6,76.3,71.4,65.4,57.8,50.4
8,2022,2,4,D,64.8,71.8,67.1,63,59.6,56.8
8,2022,2,4,E,63.8,70.8,66.6,62.4,59.2,56.2
8,2022,2,4,N,60.1,67.8,62.8,57.2,48.8,46.4
8,2022,2,4,T,63.5,70.2,65.6,60.9,56.1,53.3
10,2022,2,4,D,66.7,73.1,68.9,62.5,57.9,54.7
10,2022,2,4,E,64.5,72.5,67.5,61.3,56.5,53.1
10,2022,2,4,N,61.6,69.8,62,53.5,50.3,49.2
10,2022,2,4,T,64.8,72.5,67.5,60.4,51.7,49.5
11,2022,2,4,D,69,75,70.9,68,63.5,59.5
11,2022,2,4,E,67.1,72.4,69.5,66.3,61.4,58
11,2022,2,4,N,63.2,69.6,64.2,55.2,46.7,42.6
11,2022,2,4,T,67.4,72.8,68.4,63.5,57.6,53.7
12,2022,2,4,D,63.5,71,64.8,61.7,58.5,56.1
12,2022,2,4,E,63.6,72.3,64.8,61.5,58.5,56
12,2022,2,4,N,56.7,64,59.6,53.5,44.9,39.2
12,2022,2,4,T,62.2,70,64.1,60.3,50.3,41.2
13,2022,2,4,D,59.4,67,61,56.3,51.1,47
13,2022,2,4,E,55.8,64,59,53.2,47.1,42.5
13,2022,2,4,N,50.5,61,54.5,42.8,38.2,36.9
13,2022,2,4,T,57.3,65.6,59.9,53.6,40.6,37.3
14,2022,2,4,D,63.4,69.9,65.3,62,59.3,57.2
14,2022,2,4,E,62.1,67.6,63.9,61.2,58.8,56.6
14,2022,2,4,N,62.7,66.5,61.7,55.6,49.2,44.9
14,2022,2,4,T,62.8,68.8,64.5,60.9,53.1,46.6
16,2022,2,4,D,58.5,67.5,60.9,55.7,50.5,45.9
16,2022,2,4,E,57.2,65.8,59.9,54.5,47.1,41.8
16,2022,2,4,N,49,58.5,52.6,42.4,36.3,34.6
16,2022,2,4,T,56.8,66.1,59.6,53.3,38.8,35.2
17,2022,2,4,D,57.8,67.5,60.4,55.1,50.3,46
17,2022,2,4,E,55.8,64.7,58.7,53.3,47.9,44.1
17,2022,2,4,N,53,66.3,53.7,42.2,35.6,34.2
17,2022,2,4,T,55.9,65.6,58.9,52.5,38.1,34.6
18,2022,2,4,D,55.7,66.5,57.4,51.3,46.6,43.8
18,2022,2,4,E,57.6,69.5,58.8,52.2,47.2,43.7
18,2022,2,4,N,45.9,56.4,48.7,41.1,38.3,37.3
18,2022,2,4,T,54.8,65.9,56.5,49.6,39.5,37.9
19,2022,2,4,D,60.9,68.4,63.3,58.4,54.3,51.8
19,2022,2,4,E,59.1,67.5,62,56.6,52.1,49.4
19,2022,2,4,N,52.7,63.2,56.3,47.6,39.2,34.5
19,2022,2,4,T,59.2,67.4,62.2,56.1,43.5,36.4
20,2022,2,4,D,60.6,67.8,63.3,58.6,55.1,51.2
20,2022,2,4,E,59.5,67.5,62.4,57.4,51.8,48
20,2022,2,4,N,52.9,62.1,55.1,47.1,39.9,38.2
20,2022,2,4,T,58.9,66.9,62.3,56.7,43.3,38.6
24,2022,2,4,D,47.8,55.6,51,45.7,40.7,39.1
24,2022,2,4,E,43.8,53.6,46.8,40.5,38.5,37.5
24,2022,2,4,N,42.1,51.1,45.2,39.6,37.7,37.1
24,2022,2,4,T,46,54.6,49.8,42.3,38.4,37.2
25,2022,2,4,D,68.5,71.6,69.8,68.3,66.8,65.4
25,2022,2,4,E,67.6,70.3,68.8,67.4,65.7,63.7
25,2022,2,4,N,63.4,69.6,67,62,54.3,46.6
25,2022,2,4,T,67.2,71,69.5,67.4,59.3,49.9
26,2022,2,4,D,62.4,68.9,65.9,60.2,56.8,55.1
26,2022,2,4,E,60.3,67.7,64,57.9,55.4,53.4
26,2022,2,4,N,56.6,67.2,59.2,53,45.3,42.4
26,2022,2,4,T,60.8,68.4,64.9,58.1,49.3,43.4
27,2022,2,4,D,60.1,69.6,64.2,54.8,47.9,43.3
27,2022,2,4,E,57.8,67.8,62.1,51.4,46,42.5
27,2022,2,4,N,54.8,66.8,57,46.2,37.9,34.8
27,2022,2,4,T,58.5,68.7,62.8,52,42.2,35.8
28,2022,2,4,D,68.9,75.8,72.3,66.5,59.9,54.7
28,2022,2,4,E,65.8,73.5,69.9,62.9,55,48.1
28,2022,2,4,N,60.2,72.2,63.4,46.4,37.9,35.8
28,2022,2,4,T,66.9,74.9,71.1,62.8,41.3,36.5
29,2022,2,4,D,58,66.2,61.7,55,48.1,44.5
29,2022,2,4,E,56.8,65.7,60.7,50.1,41.5,37.3
29,2022,2,4,N,49.8,62.6,51.2,36.9,33.7,33.1
29,2022,2,4,T,56.3,65.4,60.7,50.6,34.9,33.2
30,2022,2,4,D,60,66.4,61.9,58.8,55.6,52.9
30,2022,2,4,E,59.5,67.9,60.8,56.2,49.2,46
30,2022,2,4,N,52.9,61.9,56.4,48,44.7,43.1
30,2022,2,4,T,58.6,65.8,61.1,56.8,46.4,43.6
31,2022,2,4,D,63.5,72.6,68.4,57.1,49.8,47.2
31,2022,2,4,E,63.5,72.2,68.2,58.3,50.5,45.7
31,2022,2,4,N,52.1,65.9,49.5,43.3,39.9,38.5
31,2022,2,4,T,62,72,67.1,53.4,41.5,39.1
47,2022,2,4,D,56.6,68,56.8,50.7,47.5,45.8
47,2022,2,4,E,55.4,67.9,56.7,50.4,46.7,44.1
47,2022,2,4,N,48.5,60.2,49.7,40.9,36.5,35.2
47,2022,2,4,T,54.9,66.9,55.4,49.1,38.3,35.8
48,2022,2,4,D,60.7,66.6,62.7,59.6,55.6,52.6
48,2022,2,4,E,59.8,66.9,61.5,58.6,54.9,52.3
48,2022,2,4,N,55.9,64.7,59.1,53.1,47.2,43
48,2022,2,4,T,59.3,65.8,61.9,58.1,50.6,44.9
50,2022,2,4,D,66.3,72,67.2,64.3,61.2,59
50,2022,2,4,E,66.5,69.9,66.6,63.8,60.5,57.6
50,2022,2,4,N,60.1,67.2,63.5,57.4,49.9,46
50,2022,2,4,T,65.1,70.6,66.6,63,54.2,47.5
54,2022,2,4,D,61.9,67.4,64.2,61,57.7,54.8
54,2022,2,4,E,61.9,68.1,64,60.6,57,53.9
54,2022,2,4,T,61.6,67.5,63.9,60.4,56.9,54
55,2022,2,4,D,55.7,63.7,59.2,52.8,48.9,46.5
55,2022,2,4,E,55.3,64.8,57.8,51.9,47.7,45.7
55,2022,2,4,N,49.8,58.7,51.4,45.7,42.2,41.1
55,2022,2,4,T,54.4,63.2,57.7,51,44.1,41.4
86,2022,2,4,D,60.9,72.8,63.4,55.5,47.8,42
86,2022,2,4,E,57.5,67.6,59.9,53,45.1,40.5
86,2022,2,4,N,46.5,57.9,47.4,40,37.3,36.3
86,2022,2,4,T,58.6,70.9,60.9,51.5,38.3,36.8
1,2022,2,5,D,63.4,69.3,65.2,60.2,54.2,49.3
1,2022,2,5,E,63.5,70.8,65.7,61.9,56.9,54.7
1,2022,2,5,N,62.2,68.7,64.9,59,53.3,50.3
1,2022,2,5,T,63.1,69.8,65.2,60.2,54.2,50
2,2022,2,5,D,68.8,73.4,69.8,67,62.6,58.8
2,2022,2,5,E,70.2,79,70.4,67.2,63.8,61.2
2,2022,2,5,N,66.7,72,68.6,64.8,59.5,56.1
2,2022,2,5,T,68.5,74.3,69.6,66.4,61.3,57.3
3,2022,2,5,D,62.1,69.4,64.5,59.4,51.3,46.6
3,2022,2,5,E,64.5,71.8,67.2,62.9,59.8,57.5
3,2022,2,5,N,61,69.3,63.8,59.2,55.3,49.8
3,2022,2,5,T,62.4,70.2,65.2,60.2,53.3,47.5
5,2022,2,5,D,60.5,67,63.1,58.8,53.8,47.8
5,2022,2,5,E,59.8,66.2,62.7,58.6,54.6,51.6
5,2022,2,5,N,53,62,56.7,48.9,43.1,40.9
5,2022,2,5,T,59,66.2,62.3,56.9,46,41.6
6,2022,2,5,D,68.1,76,70.5,65.2,59.4,54.8
6,2022,2,5,E,68.2,75.8,70.6,65.4,61.3,56.7
6,2022,2,5,N,66.2,74.7,68.9,63.4,56.7,52.4
6,2022,2,5,T,67.6,75.7,70.2,64.6,58.5,53.7
8,2022,2,5,D,63.1,70.7,65.5,60.7,56.3,53.6
8,2022,2,5,E,63.9,71.5,66.4,62,58.6,55.9
8,2022,2,5,N,61,68.7,64.2,59.1,50.8,47.7
8,2022,2,5,T,63,70.2,65.2,60.4,54.7,51.9
10,2022,2,5,D,63.6,71.7,67,60.5,55.2,51.5
10,2022,2,5,E,63.7,71.6,66.6,60.4,55.9,53
10,2022,2,5,N,60,69.4,63.7,55.3,51.2,49.9
10,2022,2,5,T,62.7,71.2,66.2,59.2,52.7,50.2
11,2022,2,5,D,67,73.1,69.3,64.9,59.1,55.6
11,2022,2,5,E,66.8,73.4,69.2,65.5,60,56.4
11,2022,2,5,N,62.9,70.5,66.1,58.4,51.1,47.4
11,2022,2,5,T,65.9,72.3,68.2,62.8,56.5,53
12,2022,2,5,D,62.3,70.1,63.8,60.1,56.1,52.2
12,2022,2,5,E,61.9,69.6,63.6,60.4,57,54.5
12,2022,2,5,N,59,66.4,60.7,55.9,50.9,48.2
12,2022,2,5,T,61.3,69.4,63.2,59,53.3,49.2
13,2022,2,5,D,57.5,64.9,59,53.8,48.2,45
13,2022,2,5,E,55.6,63.4,58.4,52.9,48,45.6
13,2022,2,5,N,51.7,60.9,53.8,45.4,41.4,39.3
13,2022,2,5,T,55.8,63.6,58.1,51.5,43.4,40.2
14,2022,2,5,D,62.7,69.3,64.3,61.1,57.7,54.2
14,2022,2,5,E,63.3,68.8,63.7,60.5,58,56
14,2022,2,5,N,59.8,65.9,61.6,56.1,50.5,46.7
14,2022,2,5,T,61.9,68.4,63.7,60,53.6,48.2
16,2022,2,5,D,55.2,62.5,57.5,52.9,47,43.1
16,2022,2,5,E,54.9,62.8,57.4,52.4,46.1,42.4
16,2022,2,5,N,49.6,59.1,53.3,44.6,38.6,37
16,2022,2,5,T,53.9,61.8,56.8,51,41.4,37.5
17,2022,2,5,D,56.6,65.6,58.9,54.3,49.2,45.8
17,2022,2,5,E,56.1,63.2,58.8,53.6,49.1,45.5
17,2022,2,5,N,48.5,58.4,51.5,43.7,39,36.6
17,2022,2,5,T,55.1,64.1,58,52.1,41.6,37.5
18,2022,2,5,D,54.6,65.1,56.8,51.1,46.7,44.3
18,2022,2,5,E,58.8,70.5,61.2,53.7,48.3,45.3
18,2022,2,5,N,47.7,58.5,49.8,43.3,41.4,40.6
18,2022,2,5,T,54.6,65.6,56.8,49.5,42.3,41.1
19,2022,2,5,D,60,67.6,62.1,56.6,51.1,46.8
19,2022,2,5,E,59.1,67.1,61.5,56,51.6,49
19,2022,2,5,N,54.5,64.2,57.1,49.1,42.6,38.7
19,2022,2,5,T,58.6,66.8,61.2,54.7,46.1,40.2
20,2022,2,5,D,59.8,66.7,62,57.2,52.4,46.6
20,2022,2,5,E,59.2,68,62.2,57,52,48.6
20,2022,2,5,N,54,64.4,57.1,48.7,43.2,41.1
20,2022,2,5,T,58.5,66.4,61.3,55.6,45.8,41.8
24,2022,2,5,D,48.2,56.2,50.7,46.2,43.4,41.7
24,2022,2,5,E,45.5,52.9,47.9,43.3,41.6,40.9
24,2022,2,5,N,41.7,49.3,43.4,40.2,38.7,38
24,2022,2,5,T,46.5,54.9,49.1,44,39.7,38.3
25,2022,2,5,D,68.4,71.5,69.9,68.3,66.1,63.1
25,2022,2,5,E,67.7,70,68.8,67.5,66,64.3
25,2022,2,5,N,63.7,68.6,66.6,63.2,57.3,51.7
25,2022,2,5,T,67.2,70.9,69.5,67.3,61.2,54.1
26,2022,2,5,D,62.9,68.7,65,58.7,55.5,53.4
26,2022,2,5,E,59.4,67.2,63.2,56.4,53.8,52
26,2022,2,5,N,57,67,60,53.9,46.1,42.2
26,2022,2,5,T,61.1,68,63.9,57,50.6,43.4
27,2022,2,5,D,59.3,68.4,62.9,55.6,51.3,48.1
27,2022,2,5,E,57.9,67.3,61.4,53.2,48.8,45.5
27,2022,2,5,N,54.9,66.5,57.6,48.1,39.5,35.7
27,2022,2,5,T,58,67.7,61.6,53.6,43.9,37.2
28,2022,2,5,D,66.9,74.6,70.7,63.5,55.5,46.2
28,2022,2,5,E,65.2,73.2,69.4,61.8,53.7,46.5
28,2022,2,5,N,61.7,71,64.3,49.7,37.4,34.1
28,2022,2,5,T,65.2,73.8,69.5,60.7,43.5,35.1
29,2022,2,5,D,55.5,64.1,59.6,52,45,38
29,2022,2,5,E,57.2,66,61.5,52.3,43.1,38.7
29,2022,2,5,N,49.5,62.2,50.9,38.8,34.2,33.2
29,2022,2,5,T,54.8,64.3,59.3,49,35.9,33.5
30,2022,2,5,D,58.3,64,60.6,57.5,51.8,48.1
30,2022,2,5,E,57,63.2,60.2,55.8,47.2,44.4
30,2022,2,5,N,54.1,63.9,55.6,47,42.7,41.2
30,2022,2,5,T,57,63.8,60,55.1,44.7,41.8
31,2022,2,5,D,62.9,72.5,67.9,55.8,51,48.8
31,2022,2,5,E,63,71.9,67.6,57.6,51.7,48.8
31,2022,2,5,N,54.2,67.3,53,46.7,43.2,41.2
31,2022,2,5,T,61.4,71.8,66.4,53.8,45.1,42
47,2022,2,5,D,53.9,65.3,53.9,48.4,44.6,42
47,2022,2,5,E,53.4,64.8,54,48.6,45.3,43.4
47,2022,2,5,N,48.7,60,48.4,40.6,36.4,35.1
47,2022,2,5,T,52.4,63.8,52.9,46.7,37.8,35.3
48,2022,2,5,N,56.1,62.8,58.7,55,49.6,46
50,2022,2,5,D,64.4,69.6,65.8,62.6,58.5,54.8
50,2022,2,5,E,64.2,69.5,65.9,63,59.5,56.8
50,2022,2,5,N,61.1,67.7,64.1,58.9,53.2,50.1
50,2022,2,5,T,63.5,69.3,65.5,61.8,55.9,51.3
54,2022,2,5,D,60.5,66.3,62.8,59,55.8,53.2
54,2022,2,5,E,60.8,66.6,63.5,59.8,56.4,53.8
54,2022,2,5,N,54.7,63.2,57,51.9,49.7,48.6
54,2022,2,5,T,59.4,65.3,61,56.8,53.9,51.9
55,2022,2,5,D,55.4,63.1,57.9,53.2,49.5,47
55,2022,2,5,E,55.5,65.2,57.4,51.8,48.4,46.5
55,2022,2,5,N,51.2,60.3,54.3,48.1,43,41.3
55,2022,2,5,T,54.4,62.8,57,51.7,45.7,41.8
86,2022,2,5,D,54.7,63.7,58,51.2,45.9,43.3
86,2022,2,5,E,53.6,62.4,57.2,50.3,44.5,42.1
86,2022,2,5,N,46.6,58.1,48.7,41,38.4,37.3
86,2022,2,5,T,53.1,62.6,56.7,48.6,39.6,37.9
1,2022,2,6,D,60.6,68.3,64,56.7,51.1,47
1,2022,2,6,E,62.3,69.5,65.3,60.2,53.3,50.1
1,2022,2,6,N,62.1,69.7,64.8,58.8,53,48.8
1,2022,2,6,T,61.4,69,64.6,57.7,51.9,47.8
2,2022,2,6,D,67.5,73,68,63.8,60,56.8
2,2022,2,6,E,68.7,75.3,70.1,67,63.2,60.7
2,2022,2,6,N,66.6,72.3,68.6,64.9,59.4,56.1
2,2022,2,6,T,67.4,73.3,68.7,64.8,60.2,56.6
3,2022,2,6,D,58.4,66.8,61.3,55.9,49.5,46.4
3,2022,2,6,E,59.9,67.2,61.2,55.9,52.3,49.5
3,2022,2,6,N,61.9,70.4,64.6,59.4,55.2,50.5
3,2022,2,6,T,59.8,68.4,62.4,56.8,50.7,47
5,2022,2,6,D,59.7,66.6,62.4,57.8,51.5,44
5,2022,2,6,E,59.5,66.1,62.4,58,53.2,48.8
5,2022,2,6,N,53,61.9,56.6,48.5,41.6,39.2
5,2022,2,6,T,58.2,65.7,61.7,55.8,44.6,40
6,2022,2,6,D,66.1,73.4,69.2,63.5,56.5,52.4
6,2022,2,6,E,66.6,73.8,69.8,64.5,59.9,54.8
6,2022,2,6,N,66.1,73.3,68.8,63.3,56.1,51.1
6,2022,2,6,T,66.2,73.8,69.3,63.7,56.7,52.1
8,2022,2,6,D,62.4,69.9,64.6,59.9,54.9,52.1
8,2022,2,6,E,62.6,70.2,65.5,60.8,55.7,52.2
8,2022,2,6,N,62.3,68.6,64.5,59.4,50.3,47.4
8,2022,2,6,T,62.1,69.5,64.7,59.8,53.5,50.5
10,2022,2,6,D,62,70.7,65.8,58.9,53.2,50.1
10,2022,2,6,E,62.8,71.5,66.5,60.1,55.3,52.5
10,2022,2,6,N,59.6,69.7,63.2,55,50.7,49.3
10,2022,2,6,T,61.4,70.6,65.3,57.9,51.9,49.7
11,2022,2,6,D,65.3,71.7,68.1,63,56.8,53.3
11,2022,2,6,E,66.3,74.7,68.3,63.8,57.9,54
11,2022,2,6,N,62.1,70.1,65.7,57.6,50.1,46.2
11,2022,2,6,T,64.8,71.8,67.4,61.4,54.7,50.9
12,2022,2,6,D,61.9,69.2,63,59,54.4,50.2
12,2022,2,6,E,65.5,70.6,63.5,59.7,56.2,53.1
12,2022,2,6,N,58.1,65.3,60.6,55.5,49.3,44.7
12,2022,2,6,T,62,68.6,62.7,58.2,52.1,46.5
13,2022,2,6,D,58.7,68.8,58.9,52.4,46.1,43.1
13,2022,2,6,E,62.2,64,57.6,51.2,45.3,42.4
13,2022,2,6,N,51.9,60.8,54.6,45.3,41.2,39.9
13,2022,2,6,T,58.4,66.2,57.8,50.2,42.8,40.3
